PFL_Name,Real_Player_Name,Team,Position,PFL_Contract_Value,PFL_Contract_Years,Real_Contract_Value,Real_Contract_Years,Status,Difference
Keshon Sampson,Chris Rodriguez Jr.,Washington Commanders,HB,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Marquice Brupbacher,Christian Elliss,New England Patriots,MLB,13508000.0,2,13508000.0,2.0,CORRECT,0.0
Az-Zahir Magner,N/A,Jacksonville,LG,7.0,2,N/A,N/A,NO_TEST_MATCH,N/A
Weslye Starr,CJ West,San Francisco 49ers,DT,5211088.0,4,5211088.0,4.0,CORRECT,0.0
Shadwick Bacchus,Cooper Rush,Baltimore Ravens,QB,6200000.0,2,6200000.0,2.0,CORRECT,0.0
Hinkey Roehnelt,Craig Reynolds,Detroit Lions,HB,1320000.0,1,1320000.0,1.0,CORRECT,0.0
Sweeny Veldheer,D'Anthony Bell,Seattle Seahawks,FS,3.37,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Jaymar Smeach,D.J. James,New England Patriots,CB,840000.0,1,840000.0,1.0,CORRECT,0.0
Carlyle Aughtman,Daniel Hardy,Chicago Bears,RE,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Edgerrin Blumenstock,Daniel Scott,Indianapolis Colts,SS,4147836.0,4,4147836.0,4.0,CORRECT,0.0
Antowain Aiello,Darrell Luter Jr.,San Francisco 49ers,CB,4153512.0,4,4153512.0,4.0,CORRECT,0.0
Randall Holman,N/A,Los Angeles N Rams,RT,1.33,1,N/A,N/A,NO_TEST_MATCH,N/A
Jamize Langhorne,N/A,Los Angeles A Chargers,CB,3.759664,4,N/A,N/A,NO_TEST_MATCH,N/A
Pres Stratton,DeeJay Dallas,Arizona Cardinals,HB,8250000.0,3,8250000.0,3.0,CORRECT,0.0
Lasalle Crusan,Dell Pettus,New England Patriots,SS,2839000.0,3,2839000.0,3.0,CORRECT,0.0
Marshay Incognito,Desmond Ridder,Cincinnati Bengals,QB,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Edwin Lininger,Donald Parham,Pittsburgh Steelers,TE,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Tuffy Frye,Dondrea Tillman,Denver Broncos,RE,960000.0,1,960000.0,1.0,CORRECT,0.0
Prince Kirksey,N/A,New York A Jets,HB,2.985,3,N/A,N/A,NO_TEST_MATCH,N/A
Maury Drechsler,Dont'e Thornton Jr.,Las Vegas Raiders,WR,5250900.0,4,5250900.0,4.0,CORRECT,0.0
Ahtyba Bequette,Donte Kent,Pittsburgh Steelers,CB,4333452.0,4,4333452.0,4.0,CORRECT,0.0
Bryant Heyward-Bey,Drew Sample,Cincinnati Bengals,TE,10500000.0,3,10500000.0,3.0,CORRECT,0.0
Eagle Locklear,Efton Chism III,New England Patriots,WR,2990000.0,3,2990000.0,3.0,CORRECT,0.0
Michael Ayi,Elijah Wilkinson,Atlanta Falcons,LG,1422500.0,1,1422500.0,1.0,CORRECT,0.0
Darryll Newsom,Elijah Arroyo,Seattle Seahawks,TE,8813367.0,4,8813367.0,4.0,CORRECT,0.0
Selvish Busch,Elijah Hicks,Chicago Bears,FS,3737008.0,4,3737008.0,4.0,CORRECT,0.0
Cid Crosby,N/A,New York N Giants,HB,4.084976,4,N/A,N/A,NO_TEST_MATCH,N/A
Jarron Weeden,N/A,New Orleans,LE,5.301672,4,N/A,N/A,NO_TEST_MATCH,N/A
Egypt Widseth,Isaac TeSlaa,Detroit Lions,WR,6664452.0,4,6664452.0,4.0,CORRECT,0.0
Art Wanless,Isaiah Pola-Mao,Las Vegas Raiders,SS,7450000.0,2,7450000.0,2.0,CORRECT,0.0
Khreem Stautzenberger,Jackson Slater,Tennessee Titans,LG,4560612.0,4,4560612.0,4.0,CORRECT,0.0
Kelly Toone,Jacob Phillips,Indianapolis Colts,LOLB,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Jacquizz Gorgal,Jacob Bobenmoyer,Las Vegas Raiders,LS,3815000.0,3,3815000.0,3.0,CORRECT,0.0
Joseph Pellegrini,Jake Browning,Cincinnati Bengals,QB,1945000.0,2,1945000.0,2.0,CORRECT,0.0
Sheddrick Ugoh,Jalen Cropper,Dallas Cowboys,WR,9672955.10874979,3,N/A,N/A,NO_CONTRACT_FOUND,N/A
Pat Cochran,Jalen Travis,Indianapolis Colts,RT,4117273.0,4,4117273.0,4.0,CORRECT,0.0
Aric Bosarge,Jalyn Holmes,Washington Commanders,LE,1337500.0,1,1337500.0,1.0,CORRECT,0.0
Conrad Comstock,James Lynch,Tennessee Titans,DT,1170000.0,1,1170000.0,1.0,CORRECT,0.0
White Ta'Ufo'Ou,James Proche,Tennessee Titans,WR,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Alcides Morey,Jammie Robinson,Arizona Cardinals,FS,4169532.0,4,4169532.0,4.0,CORRECT,0.0
Tunch Childs,N/A,New York N Giants,QB,14.977927,4,N/A,N/A,NO_TEST_MATCH,N/A
Marty Pucci,N/A,New York A Jets,DT,7950349.016376197,3,N/A,N/A,NO_TEST_MATCH,N/A
Jody Shay,Jaylen Reed,Houston Texans,SS,4443800.0,4,4443800.0,4.0,CORRECT,0.0
Kynan Bangs,N/A,New York A Jets,TE,3.044908,4,N/A,N/A,NO_TEST_MATCH,N/A
Quinn Duckett,Jha'Quan Jackson,Tennessee Titans,WR,4223668.0,4,4223668.0,4.0,CORRECT,0.0
Menz Scifres,Jihad Ward,Tennessee Titans,LE,1405000.0,1,1405000.0,1.0,CORRECT,0.0
Natu Mcchesney,Johnny Wilson,Philadelphia Eagles,WR,4217008.0,4,4217008.0,4.0,CORRECT,0.0
Jerrell Jacobson,N/A,Jacksonville,TE,7.5,2,N/A,N/A,NO_TEST_MATCH,N/A
Deral Polley,N/A,New York N Giants,DT,5.923768,4,N/A,N/A,NO_TEST_MATCH,N/A
Asante Epps,Kiran Amegadjie,Chicago Bears,RT,5914322.0,4,5914322.0,4.0,CORRECT,0.0
Tiny Eisenhauer,N/A,New York N Giants,CB,6.30444,4,N/A,N/A,NO_TEST_MATCH,N/A
Lenvil Garland,Laquon Treadwell,Indianapolis Colts,WR,1255000.0,1,1255000.0,1.0,CORRECT,0.0
Jyles Gaechter,N/A,New York N Giants,WR,1170000.0,1,N/A,N/A,NO_TEST_MATCH,N/A
Sankar Wagner,N/A,Jacksonville,C,6500430.025145221,3,N/A,N/A,NO_TEST_MATCH,N/A
Trai Chirico,N/A,New York A Jets,SS,7.09814,4,N/A,N/A,NO_TEST_MATCH,N/A
Smokey Reckmack,Marlon Tuipulotu,Kansas City Chiefs,DT,1337500.0,1,1337500.0,1.0,CORRECT,0.0
Amari Kopcha,Matt Henningsen,Denver Broncos,DT,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Eben Grottkau,Matt Peart,Denver Broncos,LT,7000000.0,2,7000000.0,2.0,CORRECT,0.0
Haywood Borum,N/A,New York A Jets,RG,5.456024,4,N/A,N/A,NO_TEST_MATCH,N/A
Nels Baughan,Michael Jordan,Tampa Bay Buccaneers,LG,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Merlin Osweiler,Mike Morris,Seattle Seahawks,DT,4172076.0,4,4172076.0,4.0,CORRECT,0.0
Deji Liles,N/A,New York N Giants,WR,0.03,1,N/A,N/A,NO_TEST_MATCH,N/A
Mally Kampman,Monty Rice,New England Patriots,ROLB,1055000.0,1,1055000.0,1.0,CORRECT,0.0
Obert Jammer,Moro Ojomo,Philadelphia Eagles,DT,3917784.0,4,3917784.0,4.0,CORRECT,0.0
Carmine Mccain,Myles Bryant,Houston Texans,CB,1337500.0,1,1337500.0,1.0,CORRECT,0.0
Diddie Fiedler,Nathaniel Watson,Cleveland Browns,LOLB,795000.0,1,795000.0,1.0,CORRECT,0.0
Roell Boyce,Nick Leverett,Arizona Cardinals,RG,2225000.0,2,2225000.0,2.0,CORRECT,0.0
Traye Barbolak,N/A,Los Angeles A Chargers,TE,3.574036,4,N/A,N/A,NO_TEST_MATCH,N/A
Myron Napier,N/A,Los Angeles A Chargers,DT,4.97888,4,N/A,N/A,NO_TEST_MATCH,N/A
Ivy Lafary,Owen Pappoe,Arizona Cardinals,ROLB,4084976.0,4,4084976.0,4.0,CORRECT,0.0
Kerry Hood,Phil Mafah,Dallas Cowboys,HB,4311532.0,4,4311532.0,4.0,CORRECT,0.0
Pierre Lokanc,Rakim Jarrett,Tampa Bay Buccaneers,WR,2720000.0,3,2720000.0,3.0,CORRECT,0.0
Martellus Steinkemper,N/A,New York A Jets,RE,0.17,1,N/A,N/A,NO_TEST_MATCH,N/A
Santo Dar,Rasheen Ali,Baltimore Ravens,HB,4309868.0,4,4309868.0,4.0,CORRECT,0.0
Ostell Kreamcheck,N/A,Jacksonville,C,22.0,3,N/A,N/A,NO_TEST_MATCH,N/A
Lars Mcbride,Robert Tonyan Jr.,Kansas City Chiefs,TE,1255000.0,1,1255000.0,1.0,CORRECT,0.0
Arthur Burnham,Russ Yeast,Houston Texans,SS,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Rushen Marcus,Ryan Flournoy,Dallas Cowboys,WR,4158388.0,4,4158388.0,4.0,CORRECT,0.0
Erk Bickett,Rylie Mills,Seattle Seahawks,DT,4667500.0,4,4667500.0,4.0,CORRECT,0.0
Waldo Mikula,Sam Okuayinonu,San Francisco 49ers,RE,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Walt Beach,Sheldon Day,Washington Commanders,DT,1322500.0,1,1322500.0,1.0,CORRECT,0.0
Golden Goldberg,Sione Vaki,Detroit Lions,HB,4673544.0,4,4673544.0,4.0,CORRECT,0.0
Deuce Mustard,SirVocea Dennis,Tampa Bay Buccaneers,ROLB,4157324.0,4,4157324.0,4.0,CORRECT,0.0
Deveron Kotal,Smael Mondon Jr.,Philadelphia Eagles,MLB,4595460.0,4,4595460.0,4.0,CORRECT,0.0
Winston Bugenhagen,Spencer Burford,San Francisco 49ers,LG,4332056.0,4,4332056.0,4.0,CORRECT,0.0
Gardie Keathley,Steven Sims Jr.,Seattle Seahawks,WR,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Galen Elmendorf,Tahj Washington,Miami Dolphins,WR,4104436.0,4,4104436.0,4.0,CORRECT,0.0
Hermit Longua,Thayer Munford Jr.,Las Vegas Raiders,RT,3757060.0,4,3757060.0,4.0,CORRECT,0.0
Lamichael Parson,Theo Jackson,Minnesota Vikings,FS,9315000.0,3,9315000.0,3.0,CORRECT,0.0
Moe Izzo,Tip Reiman,Arizona Cardinals,TE,5789912.0,4,5789912.0,4.0,CORRECT,0.0
Ace Vasicek,Tonka Hemingway,Las Vegas Raiders,DT,4865816.0,4,4865816.0,4.0,CORRECT,0.0
Saxon Huzvar,Tremon Smith,Houston Texans,CB,6500000.0,2,6500000.0,2.0,CORRECT,0.0
Damon Cappadona,Trey Taylor,Las Vegas Raiders,SS,4138728.0,4,4138728.0,4.0,CORRECT,0.0
Moose Goff,N/A,Los Angeles N Rams,MLB,1255000.0,1,N/A,N/A,NO_TEST_MATCH,N/A
Kai Ilg,Trystan Colon,Detroit Lions,C,3.27,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Rohn Pisarcik,N/A,New Orleans,QB,10.804721,4,N/A,N/A,NO_TEST_MATCH,N/A
Dorsey Greaves,Tyler Goodson,Indianapolis Colts,HB,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Breezy Busing,N/A,Jacksonville,DT,3.527124,4,N/A,N/A,NO_TEST_MATCH,N/A
Haven Brandes,Tyquan Thornton,Kansas City Chiefs,WR,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Leonta Zolak,Will Sheppard,Green Bay Packers,WR,2965000.0,3,2965000.0,3.0,CORRECT,0.0
Martez Manzini,Zacch Pickens,Chicago Bears,DT,5763791.0,4,5763791.0,4.0,CORRECT,0.0
Artose Cartwright,A.J. Barner,Seattle Seahawks,TE,4775108.0,4,4775108.0,4.0,CORRECT,0.0
Jaby Olerich,Andy Isabella,San Francisco 49ers,WR,2.2,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Donn Kyle,Braeden Daniels,Miami Dolphins,RT,1875000.0,2,1875000.0,2.0,CORRECT,0.0
Tad Meester,N/A,New York A Jets,RE,3.85,3,N/A,N/A,NO_TEST_MATCH,N/A
Jabaal Silvestro,Brandon Parker,Atlanta Falcons,RT,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Logan Mcmanis,C.J. Goodwin,Dallas Cowboys,CB,1422500.0,1,1422500.0,1.0,CORRECT,0.0
Garry Kadela,Cade Stover,Houston Texans,TE,4758936.0,4,4758936.0,4.0,CORRECT,0.0
Dalva Puente,Carson Vinson,Baltimore Ravens,RT,4669596.0,4,4669596.0,4.0,CORRECT,0.0
Ogden Chester,N/A,Jacksonville,WR,1.98,3,N/A,N/A,NO_TEST_MATCH,N/A
Ron Speer,Charley Hughlett,Philadelphia Eagles,LS,1422500.0,1,1422500.0,1.0,CORRECT,0.0
Brodrick Crable,N/A,New Orleans,LE,8937539.841165163,3,N/A,N/A,NO_TEST_MATCH,N/A
Stanley Thornbladh,Christian Jones,Arizona Cardinals,RT,4330456.0,4,4330456.0,4.0,CORRECT,0.0
Dorne Mcpherson,Christopher Smith II,Las Vegas Raiders,FS,4084976.0,4,4084976.0,4.0,CORRECT,0.0
Navy Pignatelli,N/A,New York A Jets,RT,1.3375,1,N/A,N/A,NO_TEST_MATCH,N/A
Erron Phipps,N/A,Los Angeles N Rams,HB,0.842,3,N/A,N/A,NO_TEST_MATCH,N/A
Colt Estandia,Colby Wooden,Green Bay Packers,DT,4607928.0,4,4607928.0,4.0,CORRECT,0.0
Hasson Alvarez,Cornelius Johnson,Green Bay Packers,WR,840000.0,1,840000.0,1.0,CORRECT,0.0
Shine Natkin,Cory Trice Jr.,Pittsburgh Steelers,CB,3924436.0,4,3924436.0,4.0,CORRECT,0.0
Takeo Nwokorie,N/A,New York N Giants,DT,4.014116,4,N/A,N/A,NO_TEST_MATCH,N/A
Bug Medved,Dallis Flowers,San Francisco 49ers,CB,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Lewis Sensanbaugher,Dante Trader Jr.,Miami Dolphins,SS,4614784.0,4,4614784.0,4.0,CORRECT,0.0
Ramzee Hinton,Dare Ogunbowale,Houston Texans,HB,1800000.0,1,1800000.0,1.0,CORRECT,0.0
Dyshod Palelei,N/A,Jacksonville,CB,5.352228,4,N/A,N/A,NO_TEST_MATCH,N/A
Marvell Gabbert,Dee Winters,San Francisco 49ers,ROLB,3973336.0,4,3973336.0,4.0,CORRECT,0.0
Myrt Biedermann,Dominic Lovett,Detroit Lions,WR,4306772.0,4,4306772.0,4.0,CORRECT,0.0
Hollis Whelan,Dominique Hampton,Washington Commanders,ROLB,18.774464,4,N/A,N/A,NO_CONTRACT_FOUND,N/A
Garth Cockrell,Dylan Horton,Houston Texans,RE,4641036.0,4,4641036.0,4.0,CORRECT,0.0
Babe Riggle,Edefuan Ulofoshio,Buffalo Bills,ROLB,4334024.0,4,4334024.0,4.0,CORRECT,0.0
Stafon Ta'Amu,Elijah Klein,Tampa Bay Buccaneers,RG,4158388.0,4,4158388.0,4.0,CORRECT,0.0
Spain Sylvester,Eric Scott Jr.,Kansas City Chiefs,CB,960000.0,1,960000.0,1.0,CORRECT,0.0
Hubert Schuette,Eric Saubert,Seattle Seahawks,TE,1422500.0,1,1422500.0,1.0,CORRECT,0.0
Lucas Rozumek,Ethan Bonner,Miami Dolphins,CB,1945000.0,2,1945000.0,2.0,CORRECT,0.0
Solomon Nolting,Evan Anderson,San Francisco 49ers,DT,960000.0,1,960000.0,1.0,CORRECT,0.0
Reb Slough,Gabriel Murphy,Minnesota Vikings,LE,840000.0,1,840000.0,1.0,CORRECT,0.0
Fendi Jasper,Giovanni Manu,Detroit Lions,LT,4745656.0,4,4745656.0,4.0,CORRECT,0.0
Markell Visger,Gunnar Helm,Tennessee Titans,TE,5172908.0,4,5172908.0,4.0,CORRECT,0.0
Sedrick Daukas,N/A,New York N Giants,WR,3.3375,1,N/A,N/A,NO_TEST_MATCH,N/A
Obafemi Willson,Irv Smith,Houston Texans,TE,1230000.0,1,1230000.0,1.0,CORRECT,0.0
Marquise Julian,Isaiah Williams,Cincinnati Bengals,WR,2845000.0,3,2845000.0,3.0,CORRECT,0.0
Leif Banaszek,Jackson Carman,Miami Dolphins,LG,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Irving Kopay,Jakob Johnson,Houston Texans,FB,1180000.0,1,1180000.0,1.0,CORRECT,0.0
Kyries Boston,Jalen Rivers,Cincinnati Bengals,LT,4620980.0,4,4620980.0,4.0,CORRECT,0.0
Shante Sanzenbacher,Jalen Brooks,Dallas Cowboys,WR,3922360.0,4,3922360.0,4.0,CORRECT,0.0
Ahmad Aguirre,N/A,Los Angeles A Chargers,RT,1.835928,4,N/A,N/A,NO_TEST_MATCH,N/A
Veno Supulski,James Williams,Tennessee Titans,ROLB,4109492.0,4,4109492.0,4.0,CORRECT,0.0
Averell Scarlett,James Winchester,Kansas City Chiefs,LS,1650000.0,1,1650000.0,1.0,CORRECT,0.0
Father Scheuer,Jamie Sheriff,Seattle Seahawks,RE,840000.0,1,840000.0,1.0,CORRECT,0.0
Flash Barron,N/A,New York A Jets,MLB,3.3375,1,N/A,N/A,NO_TEST_MATCH,N/A
Izzy Jimoh,Jamree Kromah,Chicago Bears,RE,960000.0,1,960000.0,1.0,CORRECT,0.0
Elnardo Arkin,Jarrett Kingston,Carolina Panthers,LG,4158388.0,4,4158388.0,4.0,CORRECT,0.0
Blanche Wendryhoski,Jason Brownlee,Kansas City Chiefs,WR,960000.0,1,960000.0,1.0,CORRECT,0.0
Dana Macioszczyk,N/A,Jacksonville,RT,3.817064,4,N/A,N/A,NO_TEST_MATCH,N/A
Kareem Burgess,N/A,New Orleans,MLB,4.274276,4,N/A,N/A,NO_TEST_MATCH,N/A
Demar Pense,N/A,Los Angeles N Rams,SS,1.845,3,N/A,N/A,NO_TEST_MATCH,N/A
Filip Tice,N/A,New York A Jets,FS,13.0,2,N/A,N/A,NO_TEST_MATCH,N/A
Dowe Mcinnis,Jaylinn Hawkins,New England Patriots,FS,1800000.0,1,1800000.0,1.0,CORRECT,0.0
Dolph Critchfield,Jaylon Smith,Las Vegas Raiders,MLB,1255000.0,1,1255000.0,1.0,CORRECT,0.0
Errol Zuttah,JD Bertrand,Atlanta Falcons,MLB,4370024.0,4,4370024.0,4.0,CORRECT,0.0
Romeo Degree,Jeffrey Bassa,Kansas City Chiefs,ROLB,4613652.0,4,4613652.0,4.0,CORRECT,0.0
Orville June,Jeremiah Trotter Jr.,Philadelphia Eagles,LOLB,4348468.0,4,4348468.0,4.0,CORRECT,0.0
Ki-Jana Buksar,Jimmy Horn Jr.,Carolina Panthers,WR,4395440.0,4,4395440.0,4.0,CORRECT,0.0
Adam Chrebet,N/A,Los Angeles N Rams,QB,1.005,1,N/A,N/A,NO_TEST_MATCH,N/A
Carleton Mesak,JJ Pegues,Las Vegas Raiders,DT,4467140.0,4,4467140.0,4.0,CORRECT,0.0
Kirk Whitted,N/A,New Orleans,RE,3.22,1,N/A,N/A,NO_TEST_MATCH,N/A
Edell Isselhardt,Jordan Magee,Washington Commanders,MLB,4391228.0,4,4391228.0,4.0,CORRECT,0.0
Scrapper Joachim,Jose Ramirez,Tampa Bay Buccaneers,RE,795000.0,1,795000.0,1.0,CORRECT,0.0
Peter Jencks,Justin Skule,Minnesota Vikings,LT,2000000.0,1,2000000.0,1.0,CORRECT,0.0
Norb Trost,Kamal Hadden,Green Bay Packers,CB,840000.0,1,840000.0,1.0,CORRECT,0.0
Babatunde Schwedes,N/A,New York A Jets,HB,1.44,1,N/A,N/A,NO_TEST_MATCH,N/A
Fungy Burney,Kenny Pickett,Cleveland Browns,QB,14067905.0,4,14067905.0,4.0,CORRECT,0.0
Gino Atwater,Khalid Kareem,Atlanta Falcons,RE,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Lynell Keefer,N/A,Los Angeles A Chargers,HB,5.227436,4,N/A,N/A,NO_TEST_MATCH,N/A
Rodger Holcombe,Kitan Oladapo,Green Bay Packers,SS,4274276.0,4,4274276.0,4.0,CORRECT,0.0
Rocky Woodruff,N/A,New York A Jets,CB,1.6,1,N/A,N/A,NO_TEST_MATCH,N/A
Herbie Cogdill,Kurt Hinish,Houston Texans,DT,1800000.0,1,1800000.0,1.0,CORRECT,0.0
Dalton Prestel,LaBryan Ray,Carolina Panthers,DT,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Bruce Houser,N/A,Los Angeles N Rams,DT,7950349.016376197,3,N/A,N/A,NO_TEST_MATCH,N/A
Sherrill Gainor,Liam Eichenberg,Miami Dolphins,RG,2225000.0,1,2225000.0,1.0,CORRECT,0.0
Ira Asbury,Marcus Harris,Buffalo Bills,DT,840000.0,1,840000.0,1.0,CORRECT,0.0
Jacky Stanciel,Mason Rudolph,Pittsburgh Steelers,QB,7500000.0,2,7500000.0,2.0,CORRECT,0.0
Tito Mitrione,Matt Hennessy,San Francisco 49ers,C,2370000.0,2,2370000.0,2.0,CORRECT,0.0
Polly Mcquilken,Matthew Butler,Miami Dolphins,DT,7950349.016376197,3,0,1.0,INCORRECT,7950349.016376197
Joselio Ballou,Micah Robinson,Green Bay Packers,CB,4313840.0,4,4313840.0,4.0,CORRECT,0.0
Corl Barnikow,Miles Killebrew,Pittsburgh Steelers,SS,6500000.0,2,6500000.0,2.0,CORRECT,0.0
Andre Sansen,Mitchell Evans,Carolina Panthers,TE,4590968.0,4,4590968.0,4.0,CORRECT,0.0
Romby Dufft,Mitchell Fraboni,Denver Broncos,LS,4175000.0,3,4175000.0,3.0,CORRECT,0.0
Carnell Kolodziej,Mohamoud Diabate,Cleveland Browns,MLB,2720000.0,3,2720000.0,3.0,CORRECT,0.0
Eldridge Berton,Myles Harden,Cleveland Browns,CB,4130332.0,4,4130332.0,4.0,CORRECT,0.0
Khary Pietrosante,Nick Nash,Atlanta Falcons,WR,2985000.0,3,2985000.0,3.0,CORRECT,0.0
Brooks Germaine,Nikko Remigio,Kansas City Chiefs,WR,915000.0,1,915000.0,1.0,CORRECT,0.0
Emanuel Marko,Olisaemeka Udoh,Tennessee Titans,LT,2.0,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Akwasi Addai,Parry Nickerson,Philadelphia Eagles,CB,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Dunstan Speelman,Perrion Winfrey,Dallas Cowboys,DT,2035000.0,2,2035000.0,2.0,CORRECT,0.0
Tebucky Grady,Que Robinson,Denver Broncos,LE,5054256.0,4,5054256.0,4.0,CORRECT,0.0
Ching Griffing,Quinton Bohanna,Seattle Seahawks,DT,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Marrio Coronado,N/A,New York A Jets,CB,5.274276,4,N/A,N/A,NO_TEST_MATCH,N/A
Hassan Cordill,N/A,Los Angeles A Chargers,SS,5.37428,4,N/A,N/A,NO_TEST_MATCH,N/A
Vyto Plump,Raheem Blackshear,Carolina Panthers,HB,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Tam Fultz,Ricky White III,Seattle Seahawks,WR,4312700.0,4,4312700.0,4.0,CORRECT,0.0
Eason Sherman,N/A,Los Angeles N Rams,HB,4533701.321546677,3,N/A,N/A,NO_TEST_MATCH,N/A
Theotis Yagiello,Ruben Hyppolite II,Chicago Bears,MLB,5079588.0,4,5079588.0,4.0,CORRECT,0.0
Darrien Gachkar,Saahdiq Charles,Dallas Cowboys,LG,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Allama Ashton,Samori Toure,Chicago Bears,WR,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Jay Deriggi,Shedeur Sanders,Cleveland Browns,QB,4647380.0,4,4647380.0,4.0,CORRECT,0.0
Devale Jetmore,Shemar Bartholomew,Carolina Panthers,CB,2840000.0,3,2840000.0,3.0,CORRECT,0.0
Fate Inman,Shemar Jean-Charles,Seattle Seahawks,CB,0.2,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Dell Atogwe,Simi Fehoko,Arizona Cardinals,WR,1750000.0,1,1750000.0,1.0,CORRECT,0.0
Delawrence Fiske,T.J. Bass,Dallas Cowboys,RG,2705000.0,3,2705000.0,3.0,CORRECT,0.0
Sha'Reff Carl,Thomas Booker IV,Philadelphia Eagles,DT,0.915,1,N/A,N/A,NO_CONTRACT_FOUND,N/A
Freddie Echols,Tim Smith,Indianapolis Colts,DT,4434360.0,4,4434360.0,4.0,CORRECT,0.0
Alfonzo Cordovano,Tommy Togiai,Houston Texans,DT,985000.0,1,985000.0,1.0,CORRECT,0.0
Adolph Vinatieri,Tony Brown,Cleveland Browns,CB,1337500.0,1,1337500.0,1.0,CORRECT,0.0
Barret Sucic,N/A,Los Angeles N Rams,MLB,1.1,1,N/A,N/A,NO_TEST_MATCH,N/A
Dimp Cecil,Trey Sermon,Pittsburgh Steelers,HB,1170000.0,1,1170000.0,1.0,CORRECT,0.0
Reshad Vacanti,N/A,Los Angeles A Chargers,CB,6.301672,4,N/A,N/A,NO_TEST_MATCH,N/A
Von Angulo,N/A,Jacksonville,MLB,5.576936,4,N/A,N/A,NO_TEST_MATCH,N/A
Morris Rentz,Winston Reid,Cleveland Browns,ROLB,960000.0,1,960000.0,1.0,CORRECT,0.0
Zebrie Poole,Yahya Black,Pittsburgh Steelers,DT,4579836.0,4,4579836.0,4.0,CORRECT,0.0
Tucker Hibler,Zach Wilson,Miami Dolphins,QB,6000000.0,1,6000000.0,1.0,CORRECT,0.0
Toni Hiemstra,N/A,Jacksonville,CB,1.03,1,N/A,N/A,NO_TEST_MATCH,N/A
Hunk Toston,Alec Anderson,Buffalo Bills,LG,1030000.0,1,1030000.0,1.0,CORRECT,0.0
Deshea Leahy,Alex Forsyth,Denver Broncos,C,3917776.0,4,3917776.0,4.0,CORRECT,0.0
Ulysses Bengen,Alex Wright,Cleveland Browns,LE,5293574.0,4,5293574.0,4.0,CORRECT,0.0
Dinger Stensrud,Ali Gaye,Tennessee Titans,RE,795000.0,1,795000.0,1.0,CORRECT,0.0
Dou Schuhmacher,Anfernee Orji,Tennessee Titans,LOLB,1755000.0,2,1755000.0,2.0,CORRECT,0.0
Manuel Quillan,Blake Watson,Denver Broncos,HB,1755000.0,2,1755000.0,2.0,CORRECT,0.0
Woodrow Loberg,Brenden Schooler,New England Patriots,FS,9000000.0,3,9000000.0,3.0,CORRECT,0.0
Griff Walik,Brenton Cox Jr.,Green Bay Packers,LE,2704000.0,3,2704000.0,3.0,CORRECT,0.0
Jermelle Stanfill,Brian Asamoah II,Minnesota Vikings,MLB,4.486849,4,N/A,N/A,NO_CONTRACT_FOUND,N/A
Jake Mcbath,Brock Wright,Detroit Lions,TE,12000000.0,3,12000000.0,3.0,CORRECT,0.0
Cyril Squyres,Brock Hoffman,Dallas Cowboys,C,1100000.0,1,1100000.0,1.0,CORRECT,0.0
Tomur Civiletto,Bryce Cabeldue,Seattle Seahawks,RG,4432260.0,4,4432260.0,4.0,CORRECT,0.0
Chansi Borland,N/A,New York A Jets,DT,0.3625,1,N/A,N/A,NO_TEST_MATCH,N/A
Aqib Belin,Cameron Goode,Miami Dolphins,RE,1665000.0,2,1665000.0,2.0,CORRECT,0.0
Vann Donahue,Cameron Williams,Philadelphia Eagles,LT,4401572.0,4,4401572.0,4.0,CORRECT,0.0
Derwin Purnell,N/A,New York A Jets,LT,6.58432,4,N/A,N/A,NO_TEST_MATCH,N/A
Garnell Burris,Casey Washington,Atlanta Falcons,WR,4213596.0,4,4213596.0,4.0,CORRECT,0.0
Tre' Crumpler,Charlie Kolar,Baltimore Ravens,TE,4364884.0,4,4364884.0,4.0,CORRECT,0.0
