PFL_Name,Team,Position,PFL_Contract_Value,PFL_Contract_Years,Real_Contract_Value,Real_Contract_Years,Status,Difference
Coy Ostendarp,Denver Broncos,WR,6581080.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Latario Olive,Cleveland Browns,RB,4373432.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Chauncey Andersen,Los Angeles A Chargers,RB,2.97,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ty Bouie,Chicago Bears,G,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Brendon Byrne,Dallas Cowboys,CB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Akin Gunnels,Baltimore Ravens,CB,4374280.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Floyd Berthusen,Detroit Lions,WR,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Neal Toran,Indianapolis Colts,RB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jethro Wehba,Denver Broncos,S,1337500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Montell Sacca,Los Angeles A Chargers,FB,2.012296,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Zeph Schottel,Indianapolis Colts,K,2510000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bunny Mandarich,New Orleans,QB,4.35648,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lane Cureton,Cincinnati Bengals,DT,14.1,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cosey Kapitansky,Baltimore Ravens,CB,4718456.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rip Ledyard,Atlanta Falcons,DT,2787500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mose D'Amato,Chicago Bears,CB,4115884.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vick Champion,Los Angeles N Rams,TE,9.713466,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Junie Bratkowski,Tampa Bay Buccaneers,WR,4323940.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ramsey Levoir,Las Vegas Raiders,ILB,4357712.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tarek Hartwig,Chicago Bears,RB,1750000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hamza Fuamatu-Ma'Afala,Chicago Bears,CB,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Yonel Noyes,Denver Broncos,RB,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Aeneas Shockley,Seattle Seahawks,CB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Blair Lehman,New York A Jets,DE,2.520216,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Earnest Addams,Philadelphia Eagles,G,5750443.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Torrey Enke,New York A Jets,WR,1.3375,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Vernice Collett,New York A Jets,QB,14.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Alvin Henning,New Orleans,RB,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Lon Pettway,New Orleans,DT,5.637796,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lecharls Sodaski,Houston Texans,WR,4003704.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fuzzy Broda,Tennessee Titans,WR,2985000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Torrin Sandy,Jacksonville,DE,3.205216,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Robin Betters,Carolina Panthers,LT,8000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Orian Kompara,Los Angeles N Rams,CB,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Leander Testerman,Baltimore Ravens,DT,4374280.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Roddrick Ealy,Detroit Lions,DE,4429892.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mckinley Devaughn,Las Vegas Raiders,QB,4349380.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dre' Trigilio,Tennessee Titans,CB,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Harrison Widmer,Baltimore Ravens,WR,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Stone Delong,Philadelphia Eagles,DE,4374280.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Pervis Yamini,New York A Jets,WR,7.241652,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Joey Fishel,Cincinnati Bengals,ILB,5182116.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fernanza Mosebar,Baltimore Ravens,G,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jaret Willy,Miami Dolphins,DT,2000000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Gasper Crouch,Los Angeles A Chargers,WR,6.134592,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Germane Caffey,Houston Texans,TE,2100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Matthew Stablein,New York N Giants,WR,2.715,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
London Hons,New England Patriots,RT,6043304.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Honolulu Brackens,Denver Broncos,G,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hines Kremer,Washington Commanders,DT,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kink Stroth,Cincinnati Bengals,DE,4158388.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marsh Fencik,Los Angeles N Rams,ROLB,1.764444,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Keshon Sampson,Washington Commanders,RB,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marquice Brupbacher,New England Patriots,ILB,13508000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Az-Zahir Magner,Jacksonville,G,7.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Weslye Starr,San Francisco 49ers,DT,5211088.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Shadwick Bacchus,Baltimore Ravens,QB,6200000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hinkey Roehnelt,Detroit Lions,RB,1320000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sweeny Veldheer,Seattle Seahawks,S,3.37,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jaymar Smeach,New England Patriots,CB,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Carlyle Aughtman,Chicago Bears,DE,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Edgerrin Blumenstock,Indianapolis Colts,S,4147836.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Antowain Aiello,San Francisco 49ers,CB,4153512.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Randall Holman,Los Angeles N Rams,RT,1.33,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jamize Langhorne,Los Angeles A Chargers,CB,3.759664,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Pres Stratton,Arizona Cardinals,RB,8250000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lasalle Crusan,New England Patriots,S,2839000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marshay Incognito,Cincinnati Bengals,QB,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Edwin Lininger,Pittsburgh Steelers,TE,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tuffy Frye,Denver Broncos,DE,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Prince Kirksey,New York A Jets,RB,2.985,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Maury Drechsler,Las Vegas Raiders,WR,5250900.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ahtyba Bequette,Pittsburgh Steelers,CB,4333452.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bryant Heyward-Bey,Cincinnati Bengals,TE,10500000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Eagle Locklear,New England Patriots,WR,2990000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Michael Ayi,Atlanta Falcons,G,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Darryll Newsom,Seattle Seahawks,TE,8813367.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Selvish Busch,Chicago Bears,S,3737008.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Cid Crosby,New York N Giants,RB,4.084976,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jarron Weeden,New Orleans,DE,5.301672,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Egypt Widseth,Detroit Lions,WR,6664452.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Art Wanless,Las Vegas Raiders,S,7450000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Khreem Stautzenberger,Tennessee Titans,G,4560612.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kelly Toone,Indianapolis Colts,LOLB,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jacquizz Gorgal,Las Vegas Raiders,LS,3815000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Joseph Pellegrini,Cincinnati Bengals,QB,1945000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sheddrick Ugoh,Dallas Cowboys,WR,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Pat Cochran,Indianapolis Colts,RT,4117273.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Aric Bosarge,Washington Commanders,DE,1337500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Conrad Comstock,Tennessee Titans,DT,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
White Ta'Ufo'Ou,Tennessee Titans,WR,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Alcides Morey,Arizona Cardinals,S,4169532.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tunch Childs,New York N Giants,QB,14.977927,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marty Pucci,New York A Jets,DT,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Jody Shay,Houston Texans,S,4443800.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kynan Bangs,New York A Jets,TE,3.044908,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Quinn Duckett,Tennessee Titans,WR,4223668.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Menz Scifres,Tennessee Titans,DE,1405000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Natu Mcchesney,Philadelphia Eagles,WR,4217008.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jerrell Jacobson,Jacksonville,TE,7.5,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Deral Polley,New York N Giants,DT,5.923768,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Asante Epps,Chicago Bears,RT,5914322.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tiny Eisenhauer,New York N Giants,CB,6.30444,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lenvil Garland,Indianapolis Colts,WR,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jyles Gaechter,New York N Giants,WR,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Sankar Wagner,Jacksonville,C,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Trai Chirico,New York A Jets,S,7.09814,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Smokey Reckmack,Kansas City Chiefs,DT,1337500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Amari Kopcha,Denver Broncos,DT,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Eben Grottkau,Denver Broncos,LT,7000000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Haywood Borum,New York A Jets,G,5.456024,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Nels Baughan,Tampa Bay Buccaneers,G,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Merlin Osweiler,Seattle Seahawks,DT,4172076.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Deji Liles,New York N Giants,WR,0.03,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Mally Kampman,New England Patriots,ROLB,1055000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Obert Jammer,Philadelphia Eagles,DT,3917784.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Carmine Mccain,Houston Texans,CB,1337500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Diddie Fiedler,Cleveland Browns,LOLB,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Roell Boyce,Arizona Cardinals,G,2225000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Traye Barbolak,Los Angeles A Chargers,TE,3.574036,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Myron Napier,Los Angeles A Chargers,DT,4.97888,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ivy Lafary,Arizona Cardinals,ROLB,4084976.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kerry Hood,Dallas Cowboys,RB,4311532.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Pierre Lokanc,Tampa Bay Buccaneers,WR,2720000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Martellus Steinkemper,New York A Jets,DE,0.17,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Santo Dar,Baltimore Ravens,RB,4309868.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ostell Kreamcheck,Jacksonville,C,22.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lars Mcbride,Kansas City Chiefs,TE,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Arthur Burnham,Houston Texans,S,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rushen Marcus,Dallas Cowboys,WR,4158388.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Erk Bickett,Seattle Seahawks,DT,4667500.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Waldo Mikula,San Francisco 49ers,DE,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Walt Beach,Washington Commanders,DT,1322500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Golden Goldberg,Detroit Lions,RB,4673544.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Deuce Mustard,Tampa Bay Buccaneers,ROLB,4157324.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Deveron Kotal,Philadelphia Eagles,ILB,4595460.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Winston Bugenhagen,San Francisco 49ers,G,4332056.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Gardie Keathley,Seattle Seahawks,WR,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Galen Elmendorf,Miami Dolphins,WR,4104436.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hermit Longua,Las Vegas Raiders,RT,3757060.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lamichael Parson,Minnesota Vikings,S,9315000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Moe Izzo,Arizona Cardinals,TE,5789912.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ace Vasicek,Las Vegas Raiders,DT,4865816.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Saxon Huzvar,Houston Texans,CB,6500000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Damon Cappadona,Las Vegas Raiders,S,4138728.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Moose Goff,Los Angeles N Rams,ILB,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Kai Ilg,Detroit Lions,C,3.27,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rohn Pisarcik,New Orleans,QB,10.804721,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dorsey Greaves,Indianapolis Colts,RB,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Breezy Busing,Jacksonville,DT,3.527124,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Haven Brandes,Kansas City Chiefs,WR,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Leonta Zolak,Green Bay Packers,WR,2965000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Martez Manzini,Chicago Bears,DT,5763791.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Artose Cartwright,Seattle Seahawks,TE,4775108.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jaby Olerich,San Francisco 49ers,WR,2.2,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Donn Kyle,Miami Dolphins,RT,1875000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Tad Meester,New York A Jets,DE,3.85,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jabaal Silvestro,Atlanta Falcons,RT,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Logan Mcmanis,Dallas Cowboys,CB,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Garry Kadela,Houston Texans,TE,4758936.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dalva Puente,Baltimore Ravens,RT,4669596.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ogden Chester,Jacksonville,WR,1.98,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ron Speer,Philadelphia Eagles,LS,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Brodrick Crable,New Orleans,DE,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Stanley Thornbladh,Arizona Cardinals,RT,4330456.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dorne Mcpherson,Las Vegas Raiders,S,4084976.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Navy Pignatelli,New York A Jets,RT,1.3375,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Erron Phipps,Los Angeles N Rams,RB,0.842,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Colt Estandia,Green Bay Packers,DT,4607928.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hasson Alvarez,Green Bay Packers,WR,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Shine Natkin,Pittsburgh Steelers,CB,3924436.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Takeo Nwokorie,New York N Giants,DT,4.014116,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bug Medved,San Francisco 49ers,CB,1100000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lewis Sensanbaugher,Miami Dolphins,S,4614784.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ramzee Hinton,Houston Texans,RB,1800000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dyshod Palelei,Jacksonville,CB,5.352228,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marvell Gabbert,San Francisco 49ers,ROLB,3973336.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Myrt Biedermann,Detroit Lions,WR,4306772.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hollis Whelan,Washington Commanders,ROLB,18.774464,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Garth Cockrell,Houston Texans,DE,4641036.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Babe Riggle,Buffalo Bills,ROLB,4334024.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Stafon Ta'Amu,Tampa Bay Buccaneers,G,4158388.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Spain Sylvester,Kansas City Chiefs,CB,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Hubert Schuette,Seattle Seahawks,TE,1422500.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lucas Rozumek,Miami Dolphins,CB,1945000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Solomon Nolting,San Francisco 49ers,DT,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Reb Slough,Minnesota Vikings,DE,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fendi Jasper,Detroit Lions,LT,4745656.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Markell Visger,Tennessee Titans,TE,5172908.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Sedrick Daukas,New York N Giants,WR,3.3375,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Obafemi Willson,Houston Texans,TE,1230000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Marquise Julian,Cincinnati Bengals,WR,2845000.0,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Leif Banaszek,Miami Dolphins,G,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Irving Kopay,Houston Texans,FB,1180000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kyries Boston,Cincinnati Bengals,LT,4620980.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Shante Sanzenbacher,Dallas Cowboys,WR,3922360.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ahmad Aguirre,Los Angeles A Chargers,RT,1.835928,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Veno Supulski,Tennessee Titans,ROLB,4109492.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Averell Scarlett,Kansas City Chiefs,LS,1650000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Father Scheuer,Seattle Seahawks,DE,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Flash Barron,New York A Jets,ILB,3.3375,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Izzy Jimoh,Chicago Bears,DE,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Elnardo Arkin,Carolina Panthers,G,4158388.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Blanche Wendryhoski,Kansas City Chiefs,WR,960000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dana Macioszczyk,Jacksonville,RT,3.817064,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kareem Burgess,New Orleans,ILB,4.274276,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Demar Pense,Los Angeles N Rams,S,1.845,3,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Filip Tice,New York A Jets,S,13.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dowe Mcinnis,New England Patriots,S,1800000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dolph Critchfield,Las Vegas Raiders,ILB,1255000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Errol Zuttah,Atlanta Falcons,ILB,4370024.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Romeo Degree,Kansas City Chiefs,ROLB,4613652.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Orville June,Philadelphia Eagles,LOLB,4348468.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ki-Jana Buksar,Carolina Panthers,WR,4395440.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Adam Chrebet,Los Angeles N Rams,QB,1.005,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Carleton Mesak,Las Vegas Raiders,DT,4467140.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Kirk Whitted,New Orleans,DE,3.22,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Edell Isselhardt,Washington Commanders,ILB,4391228.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Scrapper Joachim,Tampa Bay Buccaneers,DE,795000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Peter Jencks,Minnesota Vikings,LT,2000000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Norb Trost,Green Bay Packers,CB,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Babatunde Schwedes,New York A Jets,RB,1.44,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Fungy Burney,Cleveland Browns,QB,14067905.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Gino Atwater,Atlanta Falcons,DE,1170000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Lynell Keefer,Los Angeles A Chargers,RB,5.227436,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rodger Holcombe,Green Bay Packers,S,4274276.0,4,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Rocky Woodruff,New York A Jets,CB,1.6,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Herbie Cogdill,Houston Texans,DT,1800000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Dalton Prestel,Carolina Panthers,DT,1030000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Bruce Houser,Los Angeles N Rams,DT,0.0,1,N/A,N/A,NO_CONTRACT_ASSIGNED,N/A
Sherrill Gainor,Miami Dolphins,G,2225000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Ira Asbury,Buffalo Bills,DT,840000.0,1,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
Jacky Stanciel,Pittsburgh Steelers,QB,7500000.0,2,N/A,N/A,NO_REAL_CONTRACT_FOUND,N/A
